id,AnnotaId,verb1_id,verb1,verb2_id,verb2,verb3_id,verb3,verb4_id,verb4,adj1_id,adj1,adj2_id,adj2,adj3_id,adj3,adj4_id,adj4,FileName,Sentiment
24875,1388,SID-01894649-V,dance,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1382817666646.gif,+
24876,1390,NULL,NULL,NULL,NULL,SID-00066685-V,cry,NULL,NULL,SID-00971660-A,cool,SID-01361863-A,sad,NULL,NULL,NULL,NULL,1382845024850.gif,-
24877,1392,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-01048406-A,happy,NULL,NULL,NULL,NULL,NULL,NULL,1382859856761.gif,+
24878,1394,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1382881210194.gif,-
24879,1395,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1382882378547.gif,0
24880,1396,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,SID-02131072-A,sexy,NULL,NULL,1382886378382.gif,+
24881,1399,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1382900832193.gif,+
24882,1403,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1382928385139.gif,+
24883,1407,SID-01894649-V,dance,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1382980513768.gif,+
24884,1427,SID-00028565-V,smile,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1383129960099.gif,+
24885,1428,SID-01904930-V,walk,NULL,NULL,NULL,NULL,NULL,NULL,SID-01553629-A,much,NULL,NULL,NULL,NULL,NULL,NULL,1383130229820.gif,0
24886,1429,SID-00014549-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-01051410-A,unlucky,NULL,NULL,NULL,NULL,NULL,NULL,1383130761894.gif,-
24887,1431,SID-01725051-V,play,SID-01067816-V,sing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1383132394719.gif,0
24888,1432,SID-00028565-V,smile,SID-00424869-V,flash,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1383157647866.gif,+
24889,1433,SID-00014549-V,move,SID-01926311-V,run,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1383159695920.gif,-
24890,1435,SID-00424869-V,flash,NULL,NULL,NULL,NULL,NULL,NULL,SID-00765173-A,brutal,NULL,NULL,NULL,NULL,NULL,NULL,1383159976566.gif,0
24891,1436,SID-01725051-V,play,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1383172158775.gif,+
24892,1440,SID-01882170-V,walk,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1383199038073.gif,0
24893,1439,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-02545023-A,funny,NULL,NULL,NULL,NULL,NULL,NULL,1383214092468.gif,+
24894,1441,SID-00121506-V,jump,SID-00028565-V,smile,NULL,NULL,NULL,NULL,SID-02545023-A,funny,NULL,NULL,NULL,NULL,NULL,NULL,1383214092628.gif,+
24895,1443,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1383215849612.gif,+
24896,1444,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1383228563217.gif,+
24897,1445,NULL,NULL,NULL,NULL,SID-01072949-V,play,NULL,NULL,SID-01598319-A,normal,SID-00167278-A,cute,NULL,NULL,NULL,NULL,1383228677355.gif,+
24898,1446,SID-00031820-V,laugh,SID-01894649-V,dance,NULL,NULL,NULL,NULL,SID-02545023-A,funny,NULL,NULL,NULL,NULL,NULL,NULL,1383228678951.gif,+
24899,1447,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01606058-A,blue,SID-01453084-A,big,NULL,NULL,NULL,NULL,1383228967212.gif,-
24900,1451,SID-00651630-V,sex,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1383243785209.gif,0
24901,1452,NULL,NULL,NULL,NULL,SID-01894649-V,dance,SID-01894649-V,dance,SID-00971660-A,cool,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,1383256507183.gif,+
24902,1453,SID-01166351-V,eat,SID-00028565-V,smile,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1383256508269.gif,+
24903,1457,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1383257435037.gif,+
24904,1458,NULL,NULL,NULL,NULL,SID-00028565-V,smile,NULL,NULL,SID-00971660-A,cool,SID-00971660-A,cool,NULL,NULL,NULL,NULL,1383257435160.gif,+
24905,1459,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1383270461590.gif,+
24906,1460,SID-01166351-V,eat,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1383286005395.gif,+
24907,1463,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1383299167418.gif,+
24908,1464,SID-00670991-V,stand,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1383299357906.gif,+
24909,1467,SID-00897125-V,greet,SID-00028565-V,smile,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1383300140528.gif,+
24910,1468,SID-00830761-V,talk,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1383300144867.gif,0
24911,1469,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1383300467797.gif,+
24912,1472,SID-00912833-V,yell,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1383319748811.gif,+
24913,1474,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1383333000482.gif,-
24914,1475,SID-01067816-V,sing,SID-00028565-V,smile,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1383333477096.gif,+
24915,1477,SID-01067816-V,sing,NULL,NULL,NULL,NULL,NULL,NULL,SID-01598319-A,normal,NULL,NULL,NULL,NULL,NULL,NULL,1383334318715.gif,0
24916,1478,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1383334473548.gif,+
24917,1479,SID-01894649-V,dance,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1383334503307.gif,+
24918,1483,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-02545023-A,funny,NULL,NULL,NULL,NULL,NULL,NULL,1383347062407.gif,+
24919,1484,SID-01431723-V,kiss,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1383347659078.gif,+
24920,1487,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-02545023-A,funny,NULL,NULL,NULL,NULL,NULL,NULL,1383361765996.gif,+
24921,1488,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1383361800841.gif,+
24922,1489,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1383362194513.gif,0
24923,1490,SID-01166351-V,eat,SID-00028565-V,smile,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1383376151288.gif,+
24924,1509,SID-00031820-V,laugh,SID-01431723-V,kiss,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1383418105335.gif,+
24925,1510,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-01048406-A,happy,NULL,NULL,NULL,NULL,NULL,NULL,1383418608700.gif,+
24926,1511,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1383418652255.gif,0
24927,1512,SID-02701445-V,sleep,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1383418792524.gif,+
24928,1514,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1383421898347.gif,+
24929,1516,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1383446451396.gif,+
24930,1517,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1383446494151.gif,0
24931,1540,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1383468145895.gif,+
24932,1547,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1383505362046.gif,+
24933,1569,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1383510119528.gif,+
24934,1571,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1383524168741.gif,+
24935,1574,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1383540156821.gif,+
24936,1596,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-02545023-A,funny,NULL,NULL,NULL,NULL,NULL,NULL,1383554526277.gif,+
24937,1597,SID-00086320-V,shoot,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1383569190337.gif,0
24938,1598,SID-01431723-V,kiss,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1383570194879.gif,+
24939,1599,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-02186470-A,two,NULL,NULL,NULL,NULL,NULL,NULL,1383570654016.gif,0
24940,1601,SID-00087736-V,take,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1383584092861.gif,0
24941,1602,SID-01237398-V,clap,NULL,NULL,NULL,NULL,NULL,NULL,SID-02186470-A,two,NULL,NULL,NULL,NULL,NULL,NULL,1383584094764.gif,+
24942,1603,SID-00087736-V,take,NULL,NULL,NULL,NULL,NULL,NULL,SID-02186470-A,two,NULL,NULL,NULL,NULL,NULL,NULL,1383584095762.gif,0
24943,1605,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,SID-01677623-A,one,NULL,NULL,NULL,NULL,1383584098279.gif,0
24944,1606,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-02186580-A,three,NULL,NULL,NULL,NULL,NULL,NULL,1383584178823.gif,+
24945,1628,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1383600457501.gif,+
24946,1632,SID-01166351-V,eat,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1383602374299.gif,+
24947,1633,SID-01072949-V,play,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1383602475924.gif,+
24948,1634,SID-01431723-V,kiss,NULL,NULL,NULL,NULL,NULL,NULL,SID-01048406-A,happy,NULL,NULL,NULL,NULL,NULL,NULL,1383602668313.gif,+
24949,1639,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1383616900061.gif,+
24950,1659,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-01598319-A,normal,NULL,NULL,NULL,NULL,NULL,NULL,1383673565011.gif,+
24951,1661,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-01598319-A,normal,NULL,NULL,NULL,NULL,NULL,NULL,1383688251905.gif,+
24952,1670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,SID-00113818-A,angry,NULL,NULL,NULL,NULL,1383731955326.gif,-
24953,1690,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-01698760-A,naked,NULL,NULL,NULL,NULL,NULL,NULL,1383776641365.gif,+
24954,1681,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1383790197402.gif,+
24955,1683,NULL,NULL,NULL,NULL,SID-02701445-V,sleep,SID-00028565-V,smile,SID-00167278-A,cute,SID-00167278-A,cute,NULL,NULL,NULL,NULL,1383805056097.gif,+
24956,1684,SID-02701445-V,sleep,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1383807260105.gif,+
24957,1686,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1383819841921.gif,+
24958,1687,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-02545023-A,funny,NULL,NULL,NULL,NULL,NULL,NULL,1383822163925.gif,+
24959,1688,SID-01166351-V,eat,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1383822170310.gif,+
24960,1691,SID-00028565-V,smile,SID-01431723-V,kiss,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1383826202940.gif,+
24961,1692,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1383826215282.gif,+
24962,1710,NULL,NULL,NULL,NULL,SID-00028565-V,smile,NULL,NULL,SID-00971660-A,cool,SID-02545023-A,funny,NULL,NULL,NULL,NULL,1383833449488.gif,+
24963,1712,SID-01431723-V,kiss,SID-00028565-V,smile,NULL,NULL,NULL,NULL,SID-02545023-A,funny,NULL,NULL,NULL,NULL,NULL,NULL,1383837547677.gif,+
24964,1716,SID-00897125-V,greet,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1383849355095.gif,+
24965,1717,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,SID-02545023-A,funny,NULL,NULL,1383850768338.gif,+
24966,1729,SID-01400044-V,hit,NULL,NULL,NULL,NULL,NULL,NULL,SID-01698760-A,naked,NULL,NULL,NULL,NULL,NULL,NULL,1383854206002.gif,0
24967,1737,NULL,NULL,NULL,NULL,SID-01072949-V,play,NULL,NULL,SID-00167278-A,cute,SID-00167278-A,cute,NULL,NULL,NULL,NULL,1383868839576.gif,+
24968,1747,SID-01170983-V,lick,NULL,NULL,NULL,NULL,NULL,NULL,SID-00818008-A,young,NULL,NULL,NULL,NULL,NULL,NULL,1383868968872.gif,0
24969,1738,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-02545023-A,funny,NULL,NULL,NULL,NULL,NULL,NULL,1383881679368.gif,+
24970,1740,SID-01396524-V,hug,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1383881751516.gif,+
24971,1741,SID-00912833-V,yell,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,SID-01824244-A,strong,NULL,NULL,NULL,NULL,NULL,NULL,1383881771670.gif,+
24972,1744,SID-00459498-V,rush,SID-01370561-V,kick,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1383881910495.gif,+
24973,1742,SID-01894649-V,dance,SID-00028565-V,smile,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1383882279802.gif,+
24974,1746,SID-02701445-V,sleep,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1383882940957.gif,+
24975,1752,SID-01972298-V,fall,NULL,NULL,NULL,NULL,NULL,NULL,SID-01551633-A,many,NULL,NULL,NULL,NULL,NULL,NULL,1383911045417.gif,0
24976,1762,SID-01084466-V,shoot,SID-01972298-V,fall,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1383913337988.gif,+
24977,1748,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1383937795057.gif,+
24978,1750,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-02545023-A,funny,NULL,NULL,SID-02545023-A,funny,NULL,NULL,1383938081493.gif,+
24979,1759,NULL,NULL,NULL,NULL,SID-01072949-V,play,NULL,NULL,SID-00167278-A,cute,SID-00167278-A,cute,NULL,NULL,NULL,NULL,1383938510057.gif,+
24980,1763,SID-00155143-V,rise,NULL,NULL,NULL,NULL,NULL,NULL,SID-00461311-A,cloudy,NULL,NULL,NULL,NULL,NULL,NULL,1383951811721.gif,0
24981,1765,SID-01729431-V,sing,SID-01431723-V,kiss,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1383953863870.gif,+
24982,1764,SID-01400044-V,hit,NULL,NULL,NULL,NULL,NULL,NULL,SID-01698760-A,naked,NULL,NULL,NULL,NULL,NULL,NULL,1383954200288.gif,0
24983,1774,SID-01894649-V,dance,SID-00557216-V,swing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384009171720.gif,0
24984,1775,SID-01984119-V,fall,NULL,NULL,NULL,NULL,NULL,NULL,SID-00855670-A,little,NULL,NULL,NULL,NULL,NULL,NULL,1384009727379.gif,+
24985,1780,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,SID-01276872-A,big,NULL,NULL,NULL,NULL,NULL,NULL,1384025470219.gif,-
24986,1797,SID-00031820-V,laugh,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384026380655.gif,+
24987,1798,SID-00121506-V,jump,SID-00100410-V,roll,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384026775778.gif,-
24988,1807,SID-00557216-V,swing,NULL,NULL,NULL,NULL,NULL,NULL,SID-00393105-A,white,NULL,NULL,NULL,NULL,NULL,NULL,1384041646923.gif,+
24989,1808,SID-02068413-V,spurt,NULL,NULL,SID-01984119-V,fall,NULL,NULL,SID-02357479-A,surprised,NULL,NULL,NULL,NULL,NULL,NULL,1384041733326.gif,-
24990,1809,SID-00557216-V,swing,NULL,NULL,NULL,NULL,NULL,NULL,SID-00152896-A,speaking,NULL,NULL,NULL,NULL,NULL,NULL,1384041878866.gif,0
24991,1812,SID-00100410-V,roll,NULL,NULL,NULL,NULL,NULL,NULL,SID-01562992-A,flying,NULL,NULL,NULL,NULL,NULL,NULL,1384074575010.gif,+
24992,1813,SID-00155727-V,jump,SID-01597662-V,dunk,SID-00147815-V,fall,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384075102937.gif,+
24993,1814,SID-01134781-V,shoot,SID-01984119-V,fall,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384086757220.gif,-
24994,1820,SID-00545292-V,fly,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384109222499.gif,0
24995,1821,SID-01429322-V,ride,NULL,NULL,NULL,NULL,NULL,NULL,SID-00241952-A,black,NULL,NULL,NULL,NULL,NULL,NULL,1384109225401.gif,+
24996,1822,SID-00087736-V,take,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384109329230.gif,0
24997,1831,SID-00014549-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384109423554.gif,+
24998,1833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,SID-01677623-A,one,NULL,NULL,NULL,NULL,1384110177624.gif,0
24999,1834,SID-00033599-V,look,NULL,NULL,SID-00378664-V,fire,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384122459534.gif,-
25000,1835,SID-01113473-V,walk,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384123211652.gif,0
25001,1837,SID-01067816-V,sing,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384123719740.gif,0
25002,1838,SID-00109660-V,change,NULL,NULL,NULL,NULL,NULL,NULL,SID-02964782-A,chinese,NULL,NULL,NULL,NULL,NULL,NULL,1384124038242.gif,0
25003,1839,SID-00334803-V,run,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384124232099.gif,0
25004,1840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,SID-01677623-A,one,NULL,NULL,NULL,NULL,1384136754537.gif,+
25005,1865,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-01551633-A,many,NULL,NULL,NULL,NULL,NULL,NULL,1384150854361.gif,0
25006,1866,SID-01416871-V,slap,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384151183548.gif,+
25007,1867,SID-00953700-V,spin,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384151421803.gif,-
25008,1868,NULL,NULL,NULL,NULL,SID-00549552-V,save,NULL,NULL,SID-01677623-A,one,SID-01677623-A,one,NULL,NULL,NULL,NULL,1384152002779.gif,+
25009,1869,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384153039274.gif,+
25010,1871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01411065-A,same,SID-01677623-A,one,NULL,NULL,NULL,NULL,1384153213527.gif,0
25011,1873,SID-00150096-V,work,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384153651696.gif,+
25012,1874,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384153982302.gif,+
25013,1875,SID-01095581-V,sit,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384154006553.gif,+
25014,1876,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384167394403.gif,+
25015,1878,SID-00691665-V,like,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384174181913.gif,0
25016,1881,SID-00620239-V,read,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384179775416.gif,0
25017,1882,SID-00224295-V,die,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384182117959.gif,0
25018,1885,SID-01198101-V,smoke,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384182249950.gif,0
25019,1886,SID-00004492-V,hold,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384182252170.gif,+
25020,1887,SID-00334803-V,run,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384182395643.gif,0
25021,1888,SID-00124442-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384182526413.gif,0
25022,1889,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384182576672.gif,0
25023,1890,SID-01362736-V,paint,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384182578254.gif,+
25024,1891,SID-00014549-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384182651018.gif,+
25025,1892,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,SID-01677623-A,one,NULL,NULL,NULL,NULL,1384182651026.gif,0
25026,1893,SID-01140654-V,walk,NULL,NULL,NULL,NULL,NULL,NULL,SID-00986027-A,fat,NULL,NULL,NULL,NULL,NULL,NULL,1384182653628.gif,+
25027,1896,SID-01158572-V,use,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384183094987.gif,0
25028,1897,SID-00013615-V,play,NULL,NULL,SID-00781903-V,hit,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1384183358643.gif,+
